17071;;была;БЫТЬ;V ipf praet sg indic f -;;;у меня еще _была_ жена , вот;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;Ь
17072;;жена;ЖЕНА;S f anim nom sg;;;меня еще была _жена_ , вот ,;а;н;е;ж;;;S;ЖЕНА;S f anim nom sg;А
17073;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17074;;вот;ВОТ;PART;;;была жена , _вот_ , кошка ,;т;о;в;;;;PART;ВОТ;PART;Т
17075;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17076;;кошка;КОШКА;S f anim nom sg;;;, вот , _кошка_ , классно ;а;к;ш;о;к;;S;КОШКА;S f anim nom sg;А
17077;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17078;;классно;КЛАССНО;ADV -;;;, кошка , _классно_   ;о;н;с;с;а;л;ADV;КЛАССНО;ADV -;О
17079;;;;;;;;;;;;;;;;;
17080;# sent = 1269;;;;;;;;;;;;;;;;
17081;# speaker = М;;;;;;;;;;;;;;;;
17082;# sent = 1270;;;;;;;;;;;;;;;;
17083;;Но;НО;CONJ;;;   _Но_ потом я это;о;н;;;;;CONJ;НО;CONJ;О
17084;;потом;ПОТОМ;ADV -;;;  Но _потом_ я это дело;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
17085;;я;Я;SPRO sg 1p - nom;;; Но потом _я_ это дело забросила;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17086;;это;ЭТО;SPRO n - acc sg;;;Но потом я _это_ дело забросила ,;о;т;э;;;;SPRO;ЭТО;S n inan acc sg;О
17087;;дело;ДЕЛО;S n inan acc sg;;;потом я это _дело_ забросила , типо;о;л;е;д;;;S;ДЕЛО;S n inan nom sg;О
17088;;забросила;ЗАБРОСИТЬ;V pf praet sg indic f -;;;я это дело _забросила_ , типо мне;а;л;и;с;о;р;V;ЗАБРОСИТЬ;V pf praet sg indic f -;Ь
17089;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17090;;типо;ТИПО;PART;;;дело забросила , _типо_ мне стало лень;о;п;и;т;;;PART;ТИПО;PART;О
17091;;мне;Я;SPRO sg 1p - dat;;;забросила , типо _мне_ стало лень туда;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
17092;;стало;СТАТЬ;V pf praet sg indic n -;;;, типо мне _стало_ лень туда заходить;о;л;а;т;с;;V;СТАТЬ;V pf praet sg indic n -;Ь
17093;;лень;ЛЕНЬ;S f inan nom sg;;;типо мне стало _лень_ туда заходить ,;ь;н;е;л;;;S;ЛЕНЬ;S f inan acc sg;Ь
17094;;туда;ТУДА;ADV -;;;мне стало лень _туда_ заходить , и;а;д;у;т;;;ADV;ТУДА;ADV -;А
17095;;заходить;ЗАХОДИТЬ;V ipf - - inf - -;;;стало лень туда _заходить_ , и я;ь;т;и;д;о;х;V;ЗАХОДИТЬ;V ipf - - inf - -;Ь
17096;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17097;;и;И;CONJ;;;туда заходить , _и_ я не заходила;и;;;;;;CONJ;И;CONJ;И
17098;;я;Я;SPRO sg 1p - nom;;;заходить , и _я_ не заходила больше;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17099;;не;НЕ;PART;;;, и я _не_ заходила больше ;е;н;;;;;PART;НЕ;PART;Е
17100;;заходила;ЗАХОДИТЬ;V ipf praet sg indic f -;;;и я не _заходила_ больше  ;а;л;и;д;о;х;V;ЗАХОДИТЬ;V ipf praet sg indic f -;Ь
17101;;больше;МНОГО;ADV comp;;;я не заходила _больше_   ;е;ш;ь;л;о;б;ADV;МНОГО;ADV comp;О
17102;;;;;;;;;;;;;;;;;
17103;# sent = 1271;;;;;;;;;;;;;;;;
17104;# speaker = М;;;;;;;;;;;;;;;;
17105;# sent = 1272;;;;;;;;;;;;;;;;
17106;;Нооо;НО;CONJ;distort;;   _Нооо_ я эти книжки;о;о;о;н;;;CONJ;НООО;S m inan nonflex -;О
17107;;я;Я;SPRO sg 1p - nom;;;  Нооо _я_ эти книжки очень;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17108;;эти;ЭТОТ;APRO - nom pl plen - -;;; Нооо я _эти_ книжки очень долго;и;т;э;;;;APRO;ЭТОТ;A - nom pl plen - -;Т
17109;;книжки;КНИЖКА;S f inan nom pl;;;Нооо я эти _книжки_ очень долго читала;и;к;ж;и;н;к;S;КНИЖКА;S f inan nom pl;А
17110;;очень;ОЧЕНЬ;ADV -;;;я эти книжки _очень_ долго читала ,;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;Ь
17111;;долго;ДОЛГО;ADV -;;;эти книжки очень _долго_ читала , и;о;г;л;о;д;;ADV;ДОЛГО;ADV -;О
17112;;читала;ЧИТАТЬ;V ipf praet sg indic f -;;;книжки очень долго _читала_ , и я;а;л;а;т;и;ч;V;ЧИТАТЬ;V ipf praet sg indic f -;Ь
17113;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17114;;и;И;CONJ;;;долго читала , _и_ я сначала в;и;;;;;;CONJ;И;CONJ;И
17115;;я;Я;SPRO sg 1p - nom;;;читала , и _я_ сначала в библиотеке;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17116;;сначала;СНАЧАЛА;ADV -;;;, и я _сначала_ в библиотеке всё;а;л;а;ч;а;н;ADV;СНАЧАЛА;ADV -;А
17117;;в;В;PR;;;и я сначала _в_ библиотеке всё что;в;;;;;;PR;В;PR;В
17118;;библиотеке;БИБЛИОТЕКА;S f inan loc sg;;;я сначала в _библиотеке_ всё что у;е;к;е;т;о;и;S;БИБЛИОТЕКА;S f inan loc sg;А
17119;;всё;ВЕСЬ;S n - nom sg;;;сначала в библиотеке _всё_ что у нас;ё;с;в;;;;S;ВСЕ;S n - nom sg;Ь
17120;;что;ЧТО;CONJ;;;в библиотеке всё _что_ у нас было;о;т;ч;;;;CONJ;ЧТО;CONJ;О
17121;;у;У;PR;;;библиотеке всё что _у_ нас было прочитала;у;;;;;;PR;У;PR;У
17122;;нас;МЫ;SPRO pl 1p - gen;;;всё что у _нас_ было прочитала ,;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc;Ы
17123;;было;БЫТЬ;V ipf praet sg indic n -;;;что у нас _было_ прочитала , потом;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
17124;;прочитала;ПРОЧЕСТЬ;V pf praet sg indic f -;;;у нас было _прочитала_ , потом стала;а;л;а;т;и;ч;V;ПРОЧЕСТЬ;V pf praet sg indic f -;Ь
17125;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17126;;потом;ПОТОМ;ADV -;;;было прочитала , _потом_ стала уже покупать;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
17127;;стала;СТАТЬ;V pf praet sg indic f -;;;прочитала , потом _стала_ уже покупать эти;а;л;а;т;с;;V;СТАТЬ;V pf praet sg indic f -;Ь
17128;;уже;УЖЕ;ADV -;;;, потом стала _уже_ покупать эти новые;е;ж;у;;;;ADV;УЖЕ;ADV -;Е
17129;;покупать;ПОКУПАТЬ;V ipf - - inf - -;;;потом стала уже _покупать_ эти новые ,;ь;т;а;п;у;к;V;ПОКУПАТЬ;V ipf - - inf - -;Ь
17130;;эти;ЭТОТ;APRO - acc pl plen - -;;;стала уже покупать _эти_ новые , которые;и;т;э;;;;APRO;ЭТОТ;A - nom pl plen - -;Т
17131;;новые;НОВЫЙ;A - acc pl plen - -;;;уже покупать эти _новые_ , которые выходили;е;ы;в;о;н;;A;НОВЫЙ;A - nom pl plen - -;Й
17132;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17133;;которые;КОТОРЫЙ;APRO - nom pl plen - -;;;эти новые , _которые_ выходили  ;е;ы;р;о;т;о;APRO;КОТОРЫЙ;A - nom pl plen - -;Й
17134;;выходили;ВЫХОДИТЬ;V ipf praet pl indic - -;;;новые , которые _выходили_   ;и;л;и;д;о;х;V;ВЫХОДИТЬ;V ipf praet pl indic - -;Ь
17135;;;;;;;;;;;;;;;;;
17136;# sent = 1273;;;;;;;;;;;;;;;;
17137;# speaker = М;;;;;;;;;;;;;;;;
17138;# sent = 1274;;;;;;;;;;;;;;;;
17139;;Вот;ВОТ;PART;;;   _Вот_ и даже купила;т;о;в;;;;PART;ВОТ;PART;Т
17140;;и;И;CONJ;;;  Вот _и_ даже купила как;и;;;;;;CONJ;И;CONJ;И
17141;;даже;ДАЖЕ;PART;;; Вот и _даже_ купила как последний;е;ж;а;д;;;PART;ДАЖЕ;PART;Е
17142;;купила;КУПИТЬ;V pf praet sg indic f -;;;Вот и даже _купила_ как последний дурак;а;л;и;п;у;к;V;КУПИТЬ;V pf praet sg indic f -;Ь
17143;;как;КАК;CONJ;;;и даже купила _как_ последний дурак мангу;к;а;к;;;;CONJ;КАК;CONJ;К
17144;;последний;ПОСЛЕДНИЙ;A - nom sg plen m -;;;даже купила как _последний_ дурак мангу ;й;и;н;д;е;л;A;ПОСЛЕДНИЙ;A - nom sg plen m -;Й
17145;;дурак;ДУРАК;S m anim nom sg;;;купила как последний _дурак_ мангу  ;к;а;р;у;д;;S;ДУРАК;S m anim nom sg;К
17146;;мангу;МАНГА;S f inan acc sg;;;как последний дурак _мангу_   ;у;г;н;а;м;;S;МАНГА;S m anim acc sg;А
17147;;;;;;;;;;;;;;;;;
17148;# sent = 1275;;;;;;;;;;;;;;;;
17149;# speaker = М;;;;;;;;;;;;;;;;
17150;# sent = 1276;;;;;;;;;;;;;;;;
17151;;Там;ТАМ;ADV -;;;   _Там_ типо отдельная история;м;а;т;;;;ADV;ТАМ;ADV -;М
17152;;типо;ТИПО;PART;;;  Там _типо_ отдельная история про;о;п;и;т;;;PART;ТИПО;PART;О
17153;;отдельная;ОТДЕЛЬНЫЙ;A - nom sg plen f -;;; Там типо _отдельная_ история про котов;я;а;н;ь;л;е;A;ОТДЕЛЬНЫЙ;A - nom sg plen f -;Й
17154;;история;ИСТОРИЯ;S f inan nom sg;;;Там типо отдельная _история_ про котов других;я;и;р;о;т;с;S;ИСТОРИЯ;S f inan nom sg;Я
17155;;про;ПРО;PR;;;типо отдельная история _про_ котов других ,;о;р;п;;;;PR;ПРО;PR;О
17156;;котов;КОТ;S m anim acc pl;;;отдельная история про _котов_ других , в;в;о;т;о;к;;S;КОТ;S m anim gen pl;Т
17157;;других;ДРУГОЙ;A - gen pl plen - -;;;история про котов _других_ , в общем;х;и;г;у;р;д;A;ДРУГОЙ;A - gen pl plen - -;Й
17158;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17159;;в;В;PR;;;котов других , _в_ общем , типо;в;;;;;;PR;В;PR;В
17160;;общем;ОБЩИЙ;A - loc sg plen m -;;;других , в _общем_ , типо как;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;Й
17161;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17162;;типо;ТИПО;PART;;;в общем , _типо_ как , не;о;п;и;т;;;PART;ТИПО;PART;О
17163;;как;КАК;CONJ;;;общем , типо _как_ , не знаю;к;а;к;;;;CONJ;КАК;CONJ;К
17164;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17165;;не;НЕ;PART;;;типо как , _не_ знаю как это;е;н;;;;;PART;НЕ;PART;Е
17166;;знаю;ЗНАТЬ;V ipf praes sg indic - 1p;;;как , не _знаю_ как это называется;ю;а;н;з;;;V;ЗНАТЬ;V ipf praes sg indic - 1p;Ь
17167;;как;КАК;CONJ;;;, не знаю _как_ это называется ;к;а;к;;;;CONJ;КАК;CONJ;К
17168;;это;ЭТО;SPRO n - nom sg;;;не знаю как _это_ называется  ;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
17169;;называется;НАЗЫВАТЬСЯ;V ipf praes sg indic - 3p;;;знаю как это _называется_   ;я;с;т;е;а;в;V;НАЗЫВАТЬСЯ;V ipf praes sg indic - 3p;Я
17170;;;;;;;;;;;;;;;;;
17171;# sent = 1277;;;;;;;;;;;;;;;;
17172;# speaker = М;;;;;;;;;;;;;;;;
17173;# sent = 1278;;;;;;;;;;;;;;;;
17174;;Не;НЕ;PART;;;   _Не_ сиквел , не;е;н;;;;;PART;НЕ;PART;Е
17175;;сиквел;СИКВЕЛ;S m inan nom sg;new;;  Не _сиквел_ , не приквел;л;е;в;к;и;с;S;СИКВЕЛ;S m inan nom sg;Л
17176;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17177;;не;НЕ;PART;;;Не сиквел , _не_ приквел , ну;е;н;;;;;PART;НЕ;PART;Е
17178;;приквел;ПРИКВЕЛ;S m inan nom sg;;;сиквел , не _приквел_ , ну короче;л;е;в;к;и;р;S;ПРИКВЕЛ;S m inan acc sg;Л
17179;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17180;;ну;НУ;PART;;;не приквел , _ну_ короче в общем;у;н;;;;;PART;НУ;PART;У
17181;;короче;КОРОЧЕ;ADV comp;;;приквел , ну _короче_ в общем ;е;ч;о;р;о;к;ADV;КОРОЧЕ;ADV comp;Е
17182;;в;В;PR;;;, ну короче _в_ общем  ;в;;;;;;PR;В;PR;В
17183;;общем;ОБЩИЙ;A - loc sg plen m -;;;ну короче в _общем_   ;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;Й
17184;;;;;;;;;;;;;;;;;
17185;# sent = 1279;;;;;;;;;;;;;;;;
17186;# speaker = А;;;;;;;;;;;;;;;;
17187;# sent = 1280;;;;;;;;;;;;;;;;
17188;;Спиноф;СПИНОФ;S m inan nom sg;new;;   _Спиноф_   ;ф;о;н;и;п;с;S;СПИНОФ;S m inan nom sg;Ф
17189;;;;;;;;;;;;;;;;;
17190;# sent = 1281;;;;;;;;;;;;;;;;
17191;# speaker = М;;;;;;;;;;;;;;;;
17192;# sent = 1282;;;;;;;;;;;;;;;;
17193;;Да;ДА;PART;;;   _Да_ , спиноф ,;а;д;;;;;PART;ДА;PART;А
17194;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17195;;спиноф;СПИНОФ;S m inan nom sg;new;; Да , _спиноф_ , вот ;ф;о;н;и;п;с;S;СПИНОФ;S f inan nom sg;Ф
17196;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17197;;вот;ВОТ;PART;;;, спиноф , _вот_   ;т;о;в;;;;PART;ВОТ;PART;Т
17198;;;;;;;;;;;;;;;;;
17199;# sent = 1283;;;;;;;;;;;;;;;;
17200;# speaker = М;;;;;;;;;;;;;;;;
17201;# sent = 1284;;;;;;;;;;;;;;;;
17202;;нет;НЕТ;PART;;;   _нет_ , у нас;т;е;н;;;;PART;НЕТ;PART;Т
17203;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17204;;у;У;PR;;; нет , _у_ нас аэропорт далеко;у;;;;;;PR;У;PR;У
17205;;нас;МЫ;SPRO pl 1p - gen;;;нет , у _нас_ аэропорт далеко ,;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc;Ы
17206;;аэропорт;АЭРОПОРТ;S m inan nom sg;;;, у нас _аэропорт_ далеко , типо;т;р;о;п;о;р;S;АЭРОПОРТ;S m inan acc sg;Т
17207;;далеко;ДАЛЕКО;ADV -;;;у нас аэропорт _далеко_ , типо на;о;к;е;л;а;д;ADV;ДАЛЕКО;ADV -;О
17208;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17209;;типо;ТИПО;PART;;;аэропорт далеко , _типо_ на окраине города;о;п;и;т;;;PART;ТИПО;PART;О
17210;;на;НА;PR;;;далеко , типо _на_ окраине города ,;а;н;;;;;PR;НА;PR;А
17211;;окраине;ОКРАИНА;S f inan loc sg;;;, типо на _окраине_ города , я;е;н;и;а;р;к;S;ОКРАИНА;S f inan loc sg;А
17212;;города;ГОРОД;S m inan gen sg;;;типо на окраине _города_ , я живу;а;д;о;р;о;г;S;ГОРОД;S m inan gen sg;Д
17213;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17214;;я;Я;SPRO sg 1p - nom;;;окраине города , _я_ живу в центре;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17215;;живу;ЖИТЬ;V ipf praes sg indic - 1p;;;города , я _живу_ в центре ,;у;в;и;ж;;;V;ЖИТЬ;V ipf praes sg indic - 1p;Ь
17216;;в;В;PR;;;, я живу _в_ центре , а;в;;;;;;PR;В;PR;В
17217;;центре;ЦЕНТР;S m inan loc sg;;;я живу в _центре_ , а я;е;р;т;н;е;ц;S;ЦЕНТР;S m inan loc sg;Р
17218;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17219;;а;А;CONJ;;;в центре , _а_ я всё время;а;;;;;;CONJ;А;CONJ;А
17220;;я;Я;SPRO sg 1p - nom;;;центре , а _я_ всё время гуляла;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17221;;всё;ВЕСЬ;APRO - nom pl plen - -;;;, а я _всё_ время гуляла вот;ё;с;в;;;;APRO;ВЕСЬ;A - nom pl plen - -;Ь
17222;;время;ВРЕМЯ;S n inan acc sg;;;а я всё _время_ гуляла вот в;я;м;е;р;в;;S;ВРЕМЯ;S n inan acc sg;Я
17223;;гуляла;ГУЛЯТЬ;V ipf praet sg indic f -;;;я всё время _гуляла_ вот в парке;а;л;я;л;у;г;V;ГУЛЯТЬ;V ipf praet sg indic f -;Ь
17224;;вот;ВОТ;PART;;;всё время гуляла _вот_ в парке ,;т;о;в;;;;PART;ВОТ;PART;Т
17225;;в;В;PR;;;время гуляла вот _в_ парке , у;в;;;;;;PR;В;PR;В
17226;;парке;ПАРК;S m inan loc sg;;;гуляла вот в _парке_ , у нас;е;к;р;а;п;;S;ПАРК;S m inan loc sg;К
17227;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17228;;у;У;PR;;;в парке , _у_ нас был парк;у;;;;;;PR;У;PR;У
17229;;нас;МЫ;SPRO pl 1p - gen;;;парке , у _нас_ был парк Свердлова;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc;Ы
17230;;был;БЫТЬ;V ipf praet sg indic m -;;;, у нас _был_ парк Свердлова такой;л;ы;б;;;;V;БЫТЬ;V ipf praet sg indic m -;Ь
17231;;парк;ПАРК;S m inan nom sg;;;у нас был _парк_ Свердлова такой маленький;к;р;а;п;;;S;ПАРК;S m inan acc sg;К
17232;;Свердлова;СВЕРДЛОВ;S m anim gen sg;;;нас был парк _Свердлова_ такой маленький ;а;в;о;л;д;р;S;СВЕРДЛОВ;S m anim gen sg;В
17233;;такой;ТАКОЙ;APRO - nom sg plen m -;;;был парк Свердлова _такой_ маленький  ;й;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen m -;Й
17234;;маленький;МАЛЕНЬКИЙ;A - nom sg plen m -;;;парк Свердлова такой _маленький_   ;й;и;к;ь;н;е;A;МАЛЕНЬКИЙ;A - nom sg plen m -;Й
17235;;;;;;;;;;;;;;;;;
17236;# sent = 1285;;;;;;;;;;;;;;;;
17237;# speaker = М;;;;;;;;;;;;;;;;
17238;# sent = 1286;;;;;;;;;;;;;;;;
17239;;И;И;CONJ;;;   _И_ я помню ,;и;;;;;;CONJ;И;CONJ;И
17240;;я;Я;SPRO sg 1p - nom;;;  И _я_ помню , ну;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17241;;помню;ПОМНИТЬ;V ipf praes sg indic - 1p;;; И я _помню_ , ну там;ю;н;м;о;п;;V;ПОМНИТЬ;V ipf praes sg indic - 1p;Ь
17242;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17243;;ну;НУ;PART;;;я помню , _ну_ там сменилось уже;у;н;;;;;PART;НУ;PART;У
17244;;там;ТАМ;ADV -;;;помню , ну _там_ сменилось уже несколько;м;а;т;;;;ADV;ТАМ;ADV -;М
17245;;сменилось;СМЕНИТЬСЯ;V pf praet sg indic n -;;;, ну там _сменилось_ уже несколько этих;ь;с;о;л;и;н;V;СМЕНИТЬСЯ;V pf praet sg indic n -;Я
17246;;уже;УЖЕ;ADV -;;;ну там сменилось _уже_ несколько этих поколений;е;ж;у;;;;ADV;УЖЕ;ADV -;Е
17247;;несколько;НЕСКОЛЬКО;NUM - - -;;;там сменилось уже _несколько_ этих поколений детских;о;к;ь;л;о;к;NUM;НЕСКОЛЬКО;NUM - - -;О
17248;;этих;ЭТОТ;APRO - gen pl plen - -;;;сменилось уже несколько _этих_ поколений детских каруселек;х;и;т;э;;;APRO;ЭТОТ;A - gen pl plen - -;Т
17249;;поколений;ПОКОЛЕНИЕ;S n inan gen pl;;;уже несколько этих _поколений_ детских каруселек всяких;й;и;н;е;л;о;S;ПОКОЛЕНИЕ;S n inan gen pl;Е
17250;;детских;ДЕТСКИЙ;A - gen pl plen - -;;;несколько этих поколений _детских_ каруселек всяких ;х;и;к;с;т;е;A;ДЕТСКИЙ;A - gen pl plen - -;Й
17251;;каруселек;КАРУСЕЛьКА;S f inan gen pl;;;этих поколений детских _каруселек_ всяких  ;к;е;л;е;с;у;S;КАРУСЕЛЕК;S f inan gen pl;А
17252;;всяких;ВСЯКИЙ;A - gen pl plen - -;;;поколений детских каруселек _всяких_   ;х;и;к;я;с;в;A;ВСЯКИЙ;A - gen pl plen - -;Й
17253;;;;;;;;;;;;;;;;;
17254;# sent = 1287;;;;;;;;;;;;;;;;
17255;# speaker = М;;;;;;;;;;;;;;;;
17256;# sent = 1288;;;;;;;;;;;;;;;;
17257;;Типо;ТИПО;PART;;;   _Типо_ перед избранием там;о;п;и;т;;;PART;ТИПО;PART;О
17258;;перед;ПЕРЕД;PR;;;  Типо _перед_ избранием там нового;д;е;р;е;п;;PR;ПЕРЕД;PR;Д
17259;;избранием;ИЗБРАНИЕ;S n inan ins sg;;; Типо перед _избранием_ там нового мэра;м;е;и;н;а;р;S;ИЗБРАНИЕ;S n inan ins sg;Е
17260;;там;ТАМ;ADV -;;;Типо перед избранием _там_ нового мэра у;м;а;т;;;;ADV;ТАМ;ADV -;М
17261;;нового;НОВЫЙ;A - gen sg plen m -;;;перед избранием там _нового_ мэра у нас;о;г;о;в;о;н;A;НОВЫЙ;A - gen sg plen m -;Й
17262;;мэра;МЭР;S m anim gen sg;;;избранием там нового _мэра_ у нас появляются;а;р;э;м;;;S;МЭР;S m anim gen sg;Р
17263;;у;У;PR;;;там нового мэра _у_ нас появляются новые;у;;;;;;PR;У;PR;У
17264;;нас;МЫ;SPRO pl 1p - gen;;;нового мэра у _нас_ появляются новые хорошие;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc;Ы
17265;;появляются;ПОЯВЛЯТЬСЯ;V ipf praes pl indic - 3p;;;мэра у нас _появляются_ новые хорошие качельки;я;с;т;ю;я;л;V;ПОЯВЛЯТЬСЯ;V ipf praes pl indic - 3p;Я
17266;;новые;НОВЫЙ;A - nom pl plen - -;;;у нас появляются _новые_ хорошие качельки ,;е;ы;в;о;н;;A;НОВЫЙ;A - nom pl plen - -;Й
17267;;хорошие;ХОРОШИЙ;A - nom pl plen - -;;;нас появляются новые _хорошие_ качельки , карусельки;е;и;ш;о;р;о;A;ХОРОШИЙ;A - nom pl plen - -;Й
17268;;качельки;КАЧЕЛЬКИ;S f inan nom pl;;;появляются новые хорошие _качельки_ , карусельки ,;и;к;ь;л;е;ч;S;КАЧЕЛЬКА;S m anim nom pl;И
17269;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17270;;карусельки;КАРУСЕЛЕК;S m inan nom pl;;;хорошие качельки , _карусельки_ , которые потом;и;к;ь;л;е;с;S;КАРУСЕЛЕК;S m inan acc pl;К
17271;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17272;;которые;КОТОРЫЙ;APRO - nom pl plen - -;;;, карусельки , _которые_ потом ломаются ;е;ы;р;о;т;о;APRO;КОТОРЫЙ;A - nom pl plen - -;Й
17273;;потом;ПОТОМ;ADV -;;;карусельки , которые _потом_ ломаются  ;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
17274;;ломаются;ЛОМАТЬСЯ;V ipf praes pl indic - 3p;;;, которые потом _ломаются_   ;я;с;т;ю;а;м;V;ЛОМАТЬСЯ;V ipf praes pl indic - 3p;Я
17275;;;;;;;;;;;;;;;;;
17276;# sent = 1289;;;;;;;;;;;;;;;;
17277;# speaker = М;;;;;;;;;;;;;;;;
17278;# sent = 1290;;;;;;;;;;;;;;;;
17279;;Вот;ВОТ;PART;;;   _Вот_ и я даже;т;о;в;;;;PART;ВОТ;PART;Т
17280;;и;И;CONJ;;;  Вот _и_ я даже помню;и;;;;;;CONJ;И;CONJ;И
17281;;я;Я;SPRO sg 1p - nom;;; Вот и _я_ даже помню ,;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17282;;даже;ДАЖЕ;PART;;;Вот и я _даже_ помню , как;е;ж;а;д;;;PART;ДАЖЕ;PART;Е
17283;;помню;ПОМНИТЬ;V ipf praes sg indic - 1p;;;и я даже _помню_ , как видела;ю;н;м;о;п;;V;ПОМНИТЬ;V ipf praes sg indic - 1p;Ь
17284;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17285;;как;КАК;CONJ;;;даже помню , _как_ видела ну вот;к;а;к;;;;CONJ;КАК;CONJ;К
17286;;видела;ВИДЕТЬ;V ipf praet sg indic f -;;;помню , как _видела_ ну вот эту;а;л;е;д;и;в;V;ВИДЕТЬ;V ipf praet sg indic f -;Ь
17287;;ну;НУ;PART;;;, как видела _ну_ вот эту как раз;у;н;;;;;PART;НУ;PART;У
17288;;вот;ВОТ;PART;;;как видела ну _вот_ эту как раз качель;т;о;в;;;;PART;ВОТ;PART;Т
17289;;эту;ЭТОТ;APRO - acc sg plen f -;;;видела ну вот _эту_ как раз качель во время;у;т;э;;;;APRO;ЭТОТ;A - acc sg plen f -;Т
17290;;как раз;как раз;ADV -;;;ну вот эту _как раз_ качель во время какого-то;з;а;р; ;к;а;ADV;как раз;ADV -;з
17291;;качель;КАЧЕЛЬ;S f inan acc sg;;;вот эту как раз _качель_ во время какого-то ливня;ь;л;е;ч;а;к;S;КАЧЕЛЬ;S f inan acc sg;Ь
17292;;во время;во время;PR;;;эту как раз качель _во время_ какого-то ливня или;я;м;е;р;в; ;PR;во время;PR;я
17293;;какого-то;КАКОЙ-ТО;APRO - gen sg plen m -;;;как раз качель во время _какого-то_ ливня или шторма;о;т;-;о;г;о;APRO;КАКОЙ-ТО;A - gen sg plen m -;О
17294;;ливня;ЛИВЕНЬ;S m inan gen sg;;;качель во время какого-то _ливня_ или шторма ,;я;н;в;и;л;;S;ЛИВЕНЬ;S m inan gen sg;Ь
17295;;или;ИЛИ;CONJ;;;во время какого-то ливня _или_ шторма , что-то;и;л;и;;;;CONJ;ИЛИ;CONJ;И
17296;;шторма;ШТОРМ;S m inan gen sg;;;какого-то ливня или _шторма_ , что-то такое;а;м;р;о;т;ш;S;ШТОРМ;S m inan gen sg;М
17297;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17298;;что-то;ЧТО-ТО;SPRO n inan nom sg;;;или шторма , _что-то_ такое , упало;о;т;-;о;т;ч;SPRO;ЧТО-ТО;S n - nom sg;О
17299;;такое;ТАКОЙ;APRO - nom sg plen n -;;;шторма , что-то _такое_ , упало дерево;е;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen n -;Й
17300;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17301;;упало;УПАСТЬ;V pf praet sg indic n -;;;что-то такое , _упало_ дерево , вот;о;л;а;п;у;;V;УПАСТЬ;V pf praet sg indic n -;Ь
17302;;дерево;ДЕРЕВО;S n inan nom sg;;;такое , упало _дерево_ , вот ,;о;в;е;р;е;д;S;ДЕРЕВО;S n inan nom sg;О
17303;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17304;;вот;ВОТ;PART;;;упало дерево , _вот_ , и она;т;о;в;;;;PART;ВОТ;PART;Т
